order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,postal_code,region,person,product_id,category,subcategory,product_name,sales,quantity,discount,profit,returned
CA-2019-148810,2019-06-26,2019-07-01,Standard Class,Dan Reichenbach,Corporate,United States,Miami,33180.0,South,Cassandra Brandow,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.5520,3,0.20,-13.6776000000000000,
CA-2017-161998,2017-05-01,2017-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,33614.0,South,Cassandra Brandow,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.5520,3,0.20,14.2992000000000000,
CA-2017-161998,2017-05-01,2017-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,33614.0,South,Cassandra Brandow,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.3760,3,0.20,4.6547999999999900,
CA-2017-161998,2017-05-01,2017-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,33614.0,South,Cassandra Brandow,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.7040,6,0.20,10.7940000000000000,
CA-2017-138625,2017-11-02,2017-11-05,First Class,Emily Grady,Consumer,United States,Chesapeake,23320.0,South,Cassandra Brandow,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.7200,4,0.00,55.3616000000000000,
CA-2016-158274,2016-11-19,2016-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,71203.0,South,Cassandra Brandow,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.9600,4,0.00,131.0296000000000000,
CA-2016-158274,2016-11-19,2016-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,71203.0,South,Cassandra Brandow,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.9500,5,0.00,41.9860000000000000,
CA-2016-158274,2016-11-19,2016-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,71203.0,South,Cassandra Brandow,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0000,2,0.00,7.2500000000000000,
CA-2019-168389,2019-12-11,2019-12-17,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.8750,6,0.45,-420.0000000000000000,
CA-2019-168389,2019-12-11,2019-12-17,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.5680,4,0.20,-16.5528000000000000,
CA-2019-168389,2019-12-11,2019-12-17,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.5840,1,0.20,1.3584000000000000,
CA-2019-168389,2019-12-11,2019-12-17,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.7840,1,0.20,-12.1470000000000000,
CA-2017-102582,2017-09-15,2017-09-19,Standard Class,Natalie Webber,Consumer,United States,Mobile,36608.0,South,Cassandra Brandow,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.9600,2,0.00,200.4900000000000000,
CA-2017-102582,2017-09-15,2017-09-19,Standard Class,Natalie Webber,Consumer,United States,Mobile,36608.0,South,Cassandra Brandow,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.9700,3,0.00,0E-16,
CA-2017-102582,2017-09-15,2017-09-19,Standard Class,Natalie Webber,Consumer,United States,Mobile,36608.0,South,Cassandra Brandow,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.8600,7,0.00,306.4894000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.0400,4,0.00,422.5100000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.9600,7,0.00,24.0688000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.9600,2,0.00,57.3212000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,23.9200,4,0.00,11.7208000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.9600,2,0.00,6.3960000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.9500,5,0.00,176.3860000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.7300,3,0.00,32.9817000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6000,2,0.00,6.8620000000000000,
CA-2017-158421,2017-09-21,2017-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.8400,8,0.00,17.7568000000000000,
US-2019-152842,2019-07-16,2019-07-23,Standard Class,Natalie Fritzler,Consumer,United States,Charlotte,28205.0,South,Cassandra Brandow,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",242.3520,3,0.20,15.1470000000000000,
US-2017-106495,2017-06-15,2017-06-17,First Class,Amy Cox,Consumer,United States,Tampa,33614.0,South,Cassandra Brandow,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.6720,1,0.20,-0.7295000000000010,
CA-2018-159989,2018-12-09,2018-12-13,Standard Class,Emily Burns,Consumer,United States,Franklin,37064.0,South,Cassandra Brandow,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.6800,3,0.20,-9.1530000000000000,
CA-2016-120950,2016-11-06,2016-11-11,Standard Class,George Ashbrook,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.6800,6,0.00,20.9664000000000000,
US-2018-140809,2018-02-01,2018-02-03,First Class,Cyma Kinney,Corporate,United States,Arlington,22204.0,South,Cassandra Brandow,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.4500,5,0.00,14.6770000000000000,
CA-2018-105256,2018-05-20,2018-05-20,Same Day,Joe Kamberova,Consumer,United States,Asheville,28806.0,South,Cassandra Brandow,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.9600,5,0.20,85.2475000000000000,
CA-2016-107573,2016-12-12,2016-12-17,Standard Class,Philip Brown,Consumer,United States,Miami,33178.0,South,Cassandra Brandow,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.4720,3,0.20,7.6284000000000000,
US-2017-134026,2017-04-26,2017-05-02,Standard Class,Joel Eaton,Consumer,United States,Memphis,38109.0,South,Cassandra Brandow,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.9360,8,0.20,-114.3912000000000000,
US-2017-134026,2017-04-26,2017-05-02,Standard Class,Joel Eaton,Consumer,United States,Memphis,38109.0,South,Cassandra Brandow,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.0400,2,0.20,1.2130000000000000,
US-2017-134026,2017-04-26,2017-05-02,Standard Class,Joel Eaton,Consumer,United States,Memphis,38109.0,South,Cassandra Brandow,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.7840,1,0.20,-18.1960000000000000,
CA-2019-148922,2019-12-10,2019-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,39212.0,South,Cassandra Brandow,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.9700,3,0.00,257.9871000000000000,
CA-2019-148922,2019-12-10,2019-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,39212.0,South,Cassandra Brandow,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.9700,3,0.00,0.7794000000000010,
CA-2019-148922,2019-12-10,2019-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,39212.0,South,Cassandra Brandow,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.8400,8,0.00,22.0032000000000000,
CA-2016-152268,2016-09-02,2016-09-07,Standard Class,Sanjit Chand,Consumer,United States,Fayetteville,72701.0,South,Cassandra Brandow,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.9800,2,0.00,843.1706000000000000,
CA-2019-136826,2019-06-16,2019-06-20,Standard Class,Claudia Bergmann,Corporate,United States,Chapel Hill,27514.0,South,Cassandra Brandow,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.0160,3,0.20,4.7304000000000000,
CA-2018-139381,2018-04-18,2018-04-22,Standard Class,Roy Franzцsisch,Consumer,United States,Chesapeake,23320.0,South,Cassandra Brandow,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.9200,4,0.00,55.0584000000000000,
CA-2018-139381,2018-04-18,2018-04-22,Standard Class,Roy Franzцsisch,Consumer,United States,Chesapeake,23320.0,South,Cassandra Brandow,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.5600,4,0.00,7.9812000000000000,
CA-2018-142370,2018-09-19,2018-09-23,Standard Class,Theone Pippenger,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.0400,2,0.00,0.1512000000000000,
CA-2018-142370,2018-09-19,2018-09-23,Standard Class,Theone Pippenger,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.9500,5,0.00,107.4785000000000000,
CA-2017-103093,2017-02-03,2017-02-07,Standard Class,Frank Olsen,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.5200,9,0.00,35.0244000000000000,
CA-2018-165470,2018-11-25,2018-11-30,Standard Class,Heather Jas,Home Office,United States,Jacksonville,32216.0,South,Cassandra Brandow,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.0800,1,0.20,1.6510000000000000,
CA-2017-145324,2017-11-15,2017-11-19,Standard Class,Duane Huffman,Home Office,United States,Harrisonburg,22801.0,South,Cassandra Brandow,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.9600,2,0.00,14.3856000000000000,
CA-2016-153087,2016-12-27,2017-01-03,Standard Class,Tamara Chand,Corporate,United States,Decatur,35601.0,South,Cassandra Brandow,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.9200,4,0.00,11.7208000000000000,
CA-2016-153087,2016-12-27,2017-01-03,Standard Class,Tamara Chand,Corporate,United States,Decatur,35601.0,South,Cassandra Brandow,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0000,5,0.00,184.2600000000000000,
CA-2017-140830,2017-11-30,2017-12-02,Second Class,Paul Stevenson,Home Office,United States,Henderson,42420.0,South,Cassandra Brandow,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.4800,2,0.00,8.2156000000000000,
CA-2017-140830,2017-11-30,2017-12-02,Second Class,Paul Stevenson,Home Office,United States,Henderson,42420.0,South,Cassandra Brandow,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.8800,2,0.00,32.3460000000000000,
CA-2016-148285,2016-10-27,2016-11-01,Standard Class,Ross DeVincentis,Home Office,United States,Fayetteville,28314.0,South,Cassandra Brandow,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.3680,2,0.20,3.6288000000000000,
CA-2016-148285,2016-10-27,2016-11-01,Standard Class,Ross DeVincentis,Home Office,United States,Fayetteville,28314.0,South,Cassandra Brandow,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.9520,3,0.20,4.0338000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.9400,6,0.00,29.5626000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.9600,4,0.00,67.9900000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8000,5,0.00,3.8720000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.6800,6,0.00,5.7072000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.9400,3,0.00,69.6762000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.9400,3,0.00,7.1712000000000000,
CA-2019-104731,2019-07-21,2019-07-27,Standard Class,Anne McFarland,Consumer,United States,Salem,24153.0,South,Cassandra Brandow,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.7200,2,0.00,11.5860000000000000,
US-2018-168620,2018-12-24,2018-12-28,Second Class,Ross Baird,Home Office,United States,Charlotte,28205.0,South,Cassandra Brandow,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.8820,3,0.70,-20.4468000000000000,
US-2018-168620,2018-12-24,2018-12-28,Second Class,Ross Baird,Home Office,United States,Charlotte,28205.0,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.0480,3,0.20,-47.2542000000000000,
US-2018-168620,2018-12-24,2018-12-28,Second Class,Ross Baird,Home Office,United States,Charlotte,28205.0,South,Cassandra Brandow,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.6800,8,0.20,76.7040000000000000,
CA-2017-141327,2017-11-30,2017-12-03,First Class,Lena Radford,Consumer,United States,Durham,27707.0,South,Cassandra Brandow,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.0480,7,0.70,-4.2336000000000000,
CA-2017-141327,2017-11-30,2017-12-03,First Class,Lena Radford,Consumer,United States,Durham,27707.0,South,Cassandra Brandow,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.3520,3,0.20,9.8351999999999900,
CA-2017-141327,2017-11-30,2017-12-03,First Class,Lena Radford,Consumer,United States,Durham,27707.0,South,Cassandra Brandow,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.7440,2,0.20,25.1808000000000000,
CA-2019-160017,2019-09-28,2019-10-02,Standard Class,Sung Pak,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.3680,2,0.20,3.6288000000000000,
CA-2019-108112,2019-11-15,2019-11-20,Standard Class,Dana Kaydos,Consumer,United States,Miramar,33023.0,South,Cassandra Brandow,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.0640,4,0.20,55.0160000000000000,
CA-2019-108112,2019-11-15,2019-11-20,Standard Class,Dana Kaydos,Consumer,United States,Miramar,33023.0,South,Cassandra Brandow,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.1360,4,0.20,0E-16,
US-2018-108637,2018-03-13,2018-03-18,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,22980.0,South,Cassandra Brandow,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.8800,2,0.00,40.9216000000000000,
US-2018-108637,2018-03-13,2018-03-18,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,22980.0,South,Cassandra Brandow,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.3200,2,0.00,44.8896000000000000,
US-2018-108637,2018-03-13,2018-03-18,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,22980.0,South,Cassandra Brandow,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0000,4,0.00,20.7000000000000000,
CA-2018-106558,2018-01-17,2018-01-21,Standard Class,Dionis Lloyd,Corporate,United States,Columbus,31907.0,South,Cassandra Brandow,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0000,4,0.00,31.6000000000000000,
CA-2016-110408,2016-10-18,2016-10-20,Second Class,Alan Schoenberger,Corporate,United States,Montgomery,36116.0,South,Cassandra Brandow,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.9700,3,0.00,11.0388000000000000,
CA-2016-110408,2016-10-18,2016-10-20,Second Class,Alan Schoenberger,Corporate,United States,Montgomery,36116.0,South,Cassandra Brandow,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.9500,5,0.00,362.6870000000000000,
CA-2016-110408,2016-10-18,2016-10-20,Second Class,Alan Schoenberger,Corporate,United States,Montgomery,36116.0,South,Cassandra Brandow,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.8800,6,0.00,70.9644000000000000,
CA-2017-125563,2017-04-11,2017-04-17,Standard Class,Patrick Ryan,Consumer,United States,Tampa,33614.0,South,Cassandra Brandow,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.3600,2,0.20,10.1040000000000000,
CA-2017-125563,2017-04-11,2017-04-17,Standard Class,Patrick Ryan,Consumer,United States,Tampa,33614.0,South,Cassandra Brandow,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.5280,3,0.20,14.3136000000000000,
CA-2019-157931,2019-09-17,2019-09-22,Second Class,Meg O'Connel,Home Office,United States,Roswell,30076.0,South,Cassandra Brandow,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.9200,4,0.00,188.2192000000000000,
CA-2019-157931,2019-09-17,2019-09-22,Second Class,Meg O'Connel,Home Office,United States,Roswell,30076.0,South,Cassandra Brandow,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.3200,3,0.00,49.9704000000000000,
CA-2017-135510,2017-09-05,2017-09-12,Standard Class,Tamara Willingham,Home Office,United States,Charlottesville,22901.0,South,Cassandra Brandow,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.9600,4,0.00,12.2328000000000000,
CA-2018-137043,2018-12-23,2018-12-25,Second Class,Logan Currie,Consumer,United States,Springfield,22153.0,South,Cassandra Brandow,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.7600,6,0.00,166.1004000000000000,
CA-2018-137043,2018-12-23,2018-12-25,Second Class,Logan Currie,Consumer,United States,Springfield,22153.0,South,Cassandra Brandow,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.3800,3,0.00,83.0502000000000000,
CA-2017-109386,2017-11-08,2017-11-13,Second Class,Rob Haberlin,Consumer,United States,Hampton,23666.0,South,Cassandra Brandow,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9000,5,0.00,6.9750000000000000,
CA-2017-133242,2017-06-18,2017-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,22204.0,South,Cassandra Brandow,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.8400,3,0.00,19.4688000000000000,
CA-2017-133242,2017-06-18,2017-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,22204.0,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.0400,2,0.00,58.5052000000000000,
CA-2017-133242,2017-06-18,2017-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,22204.0,South,Cassandra Brandow,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6000,2,0.00,16.6080000000000000,
CA-2017-133242,2017-06-18,2017-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,22204.0,South,Cassandra Brandow,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.9700,3,0.00,140.3910000000000000,
CA-2017-133242,2017-06-18,2017-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,22204.0,South,Cassandra Brandow,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.0200,2,0.00,15.8496000000000000,
CA-2016-112718,2016-12-16,2016-12-21,Standard Class,Kean Nguyen,Corporate,United States,Jacksonville,32216.0,South,Cassandra Brandow,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.1670,1,0.70,-0.8558000000000000,
CA-2018-123617,2018-11-28,2018-12-03,Standard Class,Anthony Jacobs,Corporate,United States,Palm Coast,32137.0,South,Cassandra Brandow,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.4340,6,0.70,-5.6994000000000000,
CA-2018-157588,2018-07-14,2018-07-19,Standard Class,Anemone Ratner,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4000,5,0.00,17.1080000000000000,
CA-2018-157588,2018-07-14,2018-07-19,Standard Class,Anemone Ratner,Consumer,United States,Columbus,31907.0,South,Cassandra Brandow,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.7500,1,0.00,15.5250000000000000,
CA-2018-143805,2018-12-01,2018-12-03,Second Class,Jonathan Doherty,Corporate,United States,Richmond,23223.0,South,Cassandra Brandow,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.5500,7,0.00,694.5015000000000000,
CA-2018-143805,2018-12-01,2018-12-03,Second Class,Jonathan Doherty,Corporate,United States,Richmond,23223.0,South,Cassandra Brandow,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7000,5,0.00,11.8030000000000000,
CA-2016-101560,2016-11-28,2016-12-01,Second Class,Chris Selesnick,Corporate,United States,Columbia,29203.0,South,Cassandra Brandow,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6000,5,0.00,43.7360000000000000,
CA-2016-101560,2016-11-28,2016-12-01,Second Class,Chris Selesnick,Corporate,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.9600,7,0.00,40.4012000000000000,
CA-2016-101560,2016-11-28,2016-12-01,Second Class,Chris Selesnick,Corporate,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.1200,4,0.00,4.3296000000000000,
CA-2016-101560,2016-11-28,2016-12-01,Second Class,Chris Selesnick,Corporate,United States,Columbia,29203.0,South,Cassandra Brandow,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.6600,3,0.00,22.3734000000000000,
CA-2018-118178,2018-03-19,2018-03-24,Standard Class,Corey Catlett,Corporate,United States,Nashville,37211.0,South,Cassandra Brandow,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.0860,3,0.70,-20.7240000000000000,
CA-2016-109232,2016-01-13,2016-01-16,Second Class,Natalie DeCherney,Consumer,United States,Mount Pleasant,29464.0,South,Cassandra Brandow,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.9400,6,0.00,87.3504000000000000,
CA-2018-133711,2018-11-26,2018-11-29,First Class,Mark Cousins,Corporate,United States,Mobile,36608.0,South,Cassandra Brandow,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.9800,7,0.00,34.7802000000000000,
CA-2018-133711,2018-11-26,2018-11-29,First Class,Mark Cousins,Corporate,United States,Mobile,36608.0,South,Cassandra Brandow,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.6800,3,0.00,45.8400000000000000,
CA-2018-133711,2018-11-26,2018-11-29,First Class,Mark Cousins,Corporate,United States,Mobile,36608.0,South,Cassandra Brandow,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.7500,5,0.00,16.8750000000000000,
CA-2018-133711,2018-11-26,2018-11-29,First Class,Mark Cousins,Corporate,United States,Mobile,36608.0,South,Cassandra Brandow,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0000,8,0.00,1459.2000000000000000,
CA-2016-100916,2016-10-21,2016-10-26,Standard Class,Frank Hawley,Corporate,United States,Newport News,23602.0,South,Cassandra Brandow,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7000,5,0.00,9.7349999999999800,
CA-2016-100916,2016-10-21,2016-10-26,Standard Class,Frank Hawley,Corporate,United States,Newport News,23602.0,South,Cassandra Brandow,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.3200,4,0.00,112.3508000000000000,
